500 30000
258 431 82750
83 301 72693
107 133 80132
93 225 770
340 467 93121
230 449 86368
380 428 93735
191 445 45623
374 437 70702
386 481 71107
154 174 81171
283 440 95449
259 493 60503
20 35 5893
242 494 13936
26 115 42004
198 246 53389
297 461 78088
420 431 19848
252 331 41250
323 327 56826
17 478 73632
350 388 95150
145 495 43115
72 426 56594
109 371 17017
127 201 81058
214 458 58691
288 429 96511
327 462 1197
255 343 94122
82 156 5118
113 252 75591
206 483 74537
236 370 19594
98 449 94641
403 444 7738
77 157 52859
113 219 63874
269 339 78785
22 132 61949
114 487 90237
82 350 85288
150 183 96245
150 258 79744
267 347 29864
66 171 89715
9 420 56066
203 234 62953
302 331 92326
32 416 41110
99 472 88513
177 348 3712
60 473 7902
78 477 45173
291 453 57558
135 351 17287
267 294 70905
316 347 35066
118 492 71832
357 458 79632
149 370 36692
163 228 68278
351 453 31921
172 485 18070
156 349 85984
354 422 42391
143 256 24311
148 151 38437
305 463 70526
47 128 81043
317 413 27115
172 436 72489
131 221 85261
234 398 3819
128 152 31610
236 333 64741
383 476 26839
85 292 67856
88 143 20393
364 447 59719
344 406 10104
64 471 80893
57 350 26132
78 144 33658
34 313 11917
11 341 1967
27 44 96082
21 222 72909
3 451 10244
94 402 47143
159 457 20725
91 468 84642
13 500 62146
317 443 26856
143 202 15843
306 449 48597
345 366 87703
389 447 40217
69 237 52883
133 473 76806
86 217 70257
162 192 71775
308 487 52715
99 153 72639
171 295 7589
298 304 90944
40 212 16638
224 455 32515
294 405 89197
105 453 46565
350 474 31307
10 405 72493
124 159 51623
209 351 23528
415 419 58158
122 349 68877
252 287 49435
241 432 69652
158 442 88827
415 482 28914
435 447 92214
377 399 59338
45 487 79415
106 108 28006
16 392 69217
55 304 96113
129 487 78635
175 269 82453
319 332 47946
155 456 59301
135 199 25366
87 139 77404
378 457 53091
184 483 80590
92 281 95143
293 463 85124
203 489 8711
185 380 17212
367 440 4330
115 187 95975
35 43 71562
56 161 47846
307 378 23538
220 276 6469
67 142 38612
286 461 75127
214 252 79653
295 336 72497
52 251 97106
169 271 30916
170 438 74000
451 498 15295
191 197 47694
135 462 36714
238 272 87168
23 273 45104
108 306 51433
272 276 87197
76 441 42795
214 267 92259
18 164 16257
264 324 41118
137 207 35219
326 450 97065
163 220 75847
181 488 13553
420 455 3776
291 442 75391
111 334 86812
351 382 76160
41 456 50644
14 125 9378
75 305 66441
166 327 27877
12 144 88779
9 473 75813
77 391 63248
421 442 2059
68 286 26085
67 210 86353
15 239 77292
33 423 89650
43 282 11993
23 208 38888
148 232 50179
228 497 95555
196 304 43569
246 454 45518
16 230 29948
156 382 75455
200 500 58246
41 242 83289
133 416 95011
231 283 47688
125 205 17872
288 457 16917
120 470 17781
270 275 64003
88 138 8713
53 445 65274
17 136 44736
227 284 28301
29 56 59896
112 460 69225
176 471 69090
109 463 81175
3 399 14834
174 236 13584
138 448 61252
20 461 51431
96 156 28132
171 476 91833
63 220 63018
55 324 85989
174 291 65309
96 199 22120
188 428 48765
160 283 92740
110 497 65667
22 432 44275
96 370 50801
144 329 18431
119 187 14924
367 497 67941
237 428 40544
287 298 90457
100 234 89632
19 22 53126
150 163 97577
202 241 5070
183 321 11891
104 294 63453
33 192 76917
73 301 84754
37 349 56003
294 409 35425
31 496 48708
150 214 36554
168 281 10614
115 188 77949
70 479 3719
204 370 19220
129 159 88698
265 286 61696
81 333 43166
46 82 59750
400 470 76581
214 321 21665
43 428 18368
440 480 15699
69 284 85850
237 333 84761
69 141 34245
56 384 72858
370 453 69359
317 347 16298
168 203 16507
131 428 19406
407 466 95237
174 327 27812
249 410 89920
12 317 47539
50 368 9176
40 241 86853
124 377 66267
96 289 7989
350 398 7417
201 451 88586
191 346 92621
38 167 13977
74 289 63678
90 236 55829
355 359 95089
301 303 6973
148 420 96020
170 423 67845
204 304 46111
129 312 8888
283 389 60731
41 243 77680
166 339 55218
402 417 55716
11 39 47666
313 418 48118
125 482 12380
225 444 54527
307 338 39997
36 473 16017
176 289 35525
70 417 22415
129 226 63690
336 453 295
14 122 12567
65 467 20586
144 371 61662
195 479 61656
319 435 50307
13 263 52832
297 337 60129
46 103 71643
265 279 93795
107 279 97714
39 49 32172
379 415 27113
20 72 47107
186 239 46578
220 231 11873
169 200 20993
27 434 87513
212 230 69917
412 431 23373
46 157 27795
294 436 8923
205 390 33350
20 436 40284
7 99 10603
254 451 92899
231 280 12109
264 447 82673
184 374 1411
122 241 60527
32 182 12413
179 342 59868
121 174 94611
149 447 40875
222 271 56414
187 337 33161
264 362 21002
395 422 26853
121 364 19761
148 299 38511
57 87 6312
226 267 98312
18 382 95143
157 418 30854
152 210 10887
321 345 48779
237 252 42848
187 209 77507
194 308 67239
101 217 25742
134 304 97525
29 432 16639
25 377 32415
86 425 33763
66 305 8546
131 143 8407
198 339 83849
76 151 97163
55 401 90308
56 288 71857
320 464 84747
13 344 5621
258 426 59828
106 323 3230
82 332 79329
251 423 85240
219 344 71355
244 390 74539
17 299 60879
99 348 39684
43 144 66091
144 301 92254
123 354 71136
433 444 76718
181 183 82273
92 485 24218
111 478 26650
169 323 96448
181 239 31260
99 273 81533
156 327 59978
98 486 62855
48 58 22479
35 135 75350
148 204 20063
457 486 4730
27 242 74392
22 47 33609
84 255 8761
152 267 22174
321 387 16813
380 476 4241
65 329 32404
313 464 94039
358 472 90674
51 281 75557
74 487 66056
35 276 49531
14 454 29547
72 452 68627
280 467 45468
315 402 33342
140 173 28296
225 467 67848
61 264 1247
410 426 22083
90 288 94954
140 431 654
53 217 98837
249 391 93605
250 273 31979
119 128 95227
360 428 1858
51 74 94231
226 372 77831
249 476 28756
157 230 5630
435 492 68467
119 223 96628
202 479 30988
396 421 32324
144 464 38976
96 140 75444
49 248 33089
279 455 58298
43 212 18963
229 263 19155
316 485 28522
342 395 73338
16 176 13589
224 463 64961
109 480 82967
171 387 49285
40 366 21192
337 351 11954
26 174 26535
153 213 22189
47 340 84682
68 306 52603
422 428 49998
17 205 13504
317 497 74753
286 363 14849
188 359 70977
40 127 95611
64 460 61419
16 121 46704
213 289 66460
48 439 52440
97 232 90732
157 168 17122
288 295 70702
30 476 26759
263 357 66667
4 398 30177
18 113 17003
51 69 82950
184 385 93751
113 295 59314
92 464 68111
86 248 76789
132 226 32211
42 161 89040
149 494 16545
91 411 81526
202 446 65355
214 474 7527
42 277 89456
136 464 79315
71 452 17421
482 498 78795
99 468 30115
279 334 2056
93 162 97759
337 430 14392
150 499 9121
188 267 4880
191 284 94526
300 387 79967
60 349 2283
11 492 12417
23 199 8457
154 473 11341
189 223 7495
125 494 60445
141 168 73572
27 428 15780
326 500 68269
11 417 12290
98 398 4284
420 460 83227
158 162 86245
83 103 50832
178 428 55462
137 302 44674
68 348 62829
181 245 77076
347 390 60789
158 444 11567
255 430 71370
403 495 47450
76 413 27947
208 239 11476
127 327 35090
213 304 97076
255 350 77362
331 426 5196
132 398 70338
125 165 9211
143 472 56382
54 136 76586
98 436 45341
92 157 1012
26 70 20966
19 85 23190
115 161 25377
144 438 2353
7 352 49797
292 403 11066
172 226 54384
48 351 8970
7 483 83603
341 478 95301
283 472 88927
83 140 88231
126 144 55482
171 383 18542
53 366 17479
148 463 53632
224 421 33644
203 246 96036
155 261 34048
168 240 98957
35 218 56071
87 430 10726
162 434 67218
200 419 74450
186 229 49984
1 369 24094
98 307 63334
123 392 50282
88 210 46535
173 249 54099
261 478 2141
60 249 1226
329 393 41368
114 420 48958
191 235 5459
126 317 28350
66 368 25412
235 492 43117
237 390 22025
96 350 55679
274 407 78122
46 500 92098
57 463 10861
219 431 77017
65 312 55467
124 152 66468
303 305 71663
194 310 9195
39 450 57242
214 436 29725
53 296 61782
191 334 85897
155 452 53130
211 479 74823
280 323 48715
93 139 78026
358 438 4928
26 265 82827
400 467 59923
56 474 18611
425 430 29381
262 499 43619
345 500 34480
45 263 31416
9 422 53554
241 435 90769
233 460 80620
241 388 67340
43 124 52395
59 251 24157
247 458 26424
308 347 74897
274 304 38332
48 171 69190
168 184 57507
230 252 12599
143 226 37777
113 236 67942
113 155 3250
405 457 32276
153 221 20147
101 183 86560
199 222 8202
36 383 35185
3 371 50501
229 493 76477
67 263 15845
12 109 73694
394 430 86197
181 220 63555
259 286 38381
396 413 86887
9 289 65092
54 75 65410
46 127 83919
293 486 83471
58 422 82269
199 368 90404
8 101 31086
176 253 48555
97 432 85781
373 389 64908
37 372 51069
262 412 46580
54 171 84632
38 381 73247
162 397 7113
285 481 65130
203 270 2844
11 151 24995
53 383 72696
308 331 61100
66 345 6585
349 441 24225
210 386 46870
173 224 65628
222 439 456
272 370 87581
371 400 89147
418 420 56286
397 442 85871
74 92 22475
155 197 47298
269 498 27457
393 400 94054
260 461 81882
426 458 31332
337 370 16784
47 424 45295
67 120 53753
15 74 60648
100 491 12638
300 425 18155
229 322 31913
455 491 12213
255 374 68514
110 121 57854
256 369 58968
35 77 71159
136 324 66689
27 263 35300
282 471 14838
322 407 23382
51 429 25261
26 408 65692
19 463 56376
138 302 43496
262 445 43115
135 300 95238
42 309 85680
123 232 59823
67 112 98023
135 146 78593
40 400 80019
4 170 49376
393 404 20040
27 423 93703
235 298 63678
137 396 89605
327 418 45252
168 367 18336
182 203 8480
50 470 16949
185 429 5195
245 465 37517
174 373 11334
25 175 90770
151 162 48391
48 100 82129
111 435 66420
99 421 20883
81 132 86959
476 482 24313
102 160 93365
124 352 70046
469 479 6332
135 382 20120
173 329 35069
428 455 81515
269 475 53126
55 380 18021
152 341 82319
287 444 42800
373 396 28863
225 450 36015
352 493 66289
276 406 20240
262 376 60911
339 344 14178
133 477 65481
105 419 66840
26 341 148
414 418 81583
314 485 12455
34 165 30316
121 124 55347
100 285 32409
414 477 84124
61 243 24149
11 446 54975
106 329 88141
244 302 93743
364 376 75380
226 296 43932
303 371 2249
226 453 57182
155 491 80705
430 436 5172
16 342 40984
264 461 70454
188 475 50029
275 400 32435
292 474 52284
267 320 28622
313 469 77854
111 425 8347
17 328 11345
20 132 81431
140 269 55320
243 385 63795
78 267 11764
40 391 67524
55 354 21456
14 268 67684
83 109 25355
152 160 60960
375 432 71266
127 271 12681
124 178 14858
252 298 37531
13 384 15127
132 419 54126
97 497 48802
38 180 42702
120 423 51592
193 356 98963
132 169 29026
75 220 82607
49 336 26406
28 143 21068
331 378 35861
19 303 8808
152 167 11618
375 384 46150
118 181 24069
223 330 51823
134 486 47069
76 417 83438
219 264 84090
113 471 3175
460 487 82870
246 323 99293
356 457 99259
52 363 9998
20 412 96376
4 39 66274
307 361 52890
125 138 46112
347 436 94024
110 369 68566
227 317 36005
171 294 99250
58 291 8221
55 61 80597
15 16 36173
365 491 43055
5 211 41119
74 235 46003
58 412 58205
250 258 28382
104 454 97647
282 315 59665
52 295 29016
269 274 23254
334 497 74862
275 388 52731
358 372 86488
24 147 86586
301 321 32364
84 463 56
205 319 3772
395 473 48216
313 494 59928
19 262 87005
271 394 19526
66 120 34219
82 99 40075
39 349 39156
199 244 80753
68 112 61606
176 372 62364
463 464 63703
354 392 37290
98 373 93547
414 429 74796
79 312 17048
29 394 77798
94 457 23107
412 485 81907
239 393 29362
30 366 22870
49 447 50559
127 137 62564
66 416 44192
204 446 37604
161 331 75487
45 148 29738
422 500 95656
33 368 91605
421 471 53733
153 184 63337
76 484 11903
257 476 52032
282 383 31760
113 119 4865
386 479 76940
161 371 89223
45 435 76712
154 178 713
237 416 44062
386 467 1580
27 113 97046
95 161 26160
236 368 35032
247 319 36298
137 483 17586
104 384 2002
134 408 58949
380 444 94619
173 210 61480
269 491 68282
194 316 53969
67 405 66078
104 215 20455
171 207 10347
114 246 46559
54 485 88468
106 352 34465
55 278 97608
278 313 95544
86 224 20440
128 497 15087
70 150 99512
116 360 34274
119 463 15066
349 360 75988
172 461 96079
88 480 71855
203 478 66701
177 330 58244
172 466 47647
71 315 49953
68 456 69224
259 393 26851
273 374 52887
134 480 42606
146 177 3655
218 368 67395
142 363 85794
211 422 95649
23 134 46011
7 217 81269
172 316 90016
295 475 74393
151 430 72642
372 424 94245
256 359 7629
45 397 15897
74 256 74195
170 218 91852
32 112 98542
54 391 67
144 241 87502
21 156 59689
79 216 3288
97 467 34807
32 217 3898
226 416 99585
207 215 4086
271 439 40177
30 62 53620
69 414 70985
129 453 4808
333 352 65252
227 429 27204
145 248 3200
227 414 64320
9 295 98592
293 456 70298
118 478 12146
72 288 80185
88 217 23081
387 464 30469
40 264 47216
146 370 69889
51 393 69361
58 80 51055
31 136 18129
46 75 2767
127 357 62038
341 378 95428
98 295 38684
139 336 12495
100 255 1195
48 150 97251
449 456 87324
45 294 92409
252 443 15589
99 444 94421
320 450 73751
21 203 15762
38 431 50872
189 489 44607
93 407 74384
200 420 75499
63 114 96230
8 435 50712
316 328 5158
110 486 60949
194 295 21974
74 184 76877
99 422 64177
207 255 17513
141 164 61186
145 281 52849
115 152 82676
67 282 83818
87 422 24108
364 416 43065
304 315 11148
284 431 76845
322 491 20557
37 462 13096
6 256 37679
388 429 27252
153 455 43181
62 336 53867
128 166 74133
81 214 43637
87 296 13945
334 449 26354
121 470 44872
231 442 74454
256 317 96499
68 411 73700
158 237 29586
202 488 50771
118 343 9083
298 373 30360
12 172 38164
294 330 19820
150 343 81854
182 348 56830
386 411 73878
325 382 68836
404 474 41570
106 415 75258
145 399 33689
96 282 15923
393 451 56087
120 174 14553
212 220 23700
142 389 45968
17 96 71153
16 279 34438
387 480 96584
57 250 33084
128 407 49428
82 144 71481
156 200 17222
117 302 19716
464 488 16180
277 408 24152
16 52 78640
20 344 15570
51 185 89921
354 407 65882
246 333 55837
83 483 67554
71 200 86252
136 360 7307
55 164 32046
406 422 19961
67 425 53642
266 469 38076
237 451 14418
17 442 49394
274 375 20749
84 316 43423
176 462 66129
77 365 41904
466 495 68132
141 231 11024
52 100 54186
219 232 49598
87 154 51879
276 295 36635
239 245 70522
252 435 46063
133 158 51507
454 492 79389
427 429 48900
155 205 18549
36 219 78826
145 462 21220
125 129 29477
237 438 95135
255 372 29027
245 463 19077
188 241 74140
369 394 79733
20 310 55355
225 464 63174
86 333 70534
117 410 13767
30 383 82886
122 298 25585
260 431 9886
94 178 49011
285 448 35202
303 304 1609
436 452 65229
160 168 15723
36 245 93636
35 480 49932
327 426 82447
197 438 95493
120 301 14424
71 319 15117
182 352 14652
260 495 61018
54 259 20398
311 439 98544
171 478 95768
125 242 45386
149 174 44546
243 330 43242
26 48 51553
140 297 85225
132 399 86186
10 142 51491
27 192 26041
59 426 26474
151 230 5025
323 403 18452
218 483 70623
151 212 33821
160 231 21081
420 493 82316
403 478 3906
59 173 90409
31 381 1693
75 182 17901
161 297 91154
174 213 38707
15 215 57679
173 251 46866
322 447 4077
337 401 27524
8 498 93248
50 403 76813
12 58 8831
170 186 1385
6 323 68740
233 407 40522
224 321 30332
187 397 72598
28 384 14295
98 451 61935
12 146 71446
318 319 90198
61 65 12353
300 438 49362
328 388 28247
262 357 69648
238 394 3587
262 402 48323
233 478 18116
266 352 89664
210 250 64837
211 323 44987
151 179 5820
297 351 28672
37 218 4291
280 383 56532
89 321 20047
361 374 70980
175 457 64394
36 475 17948
5 103 84654
177 301 40811
58 395 68731
82 114 40989
73 201 16741
163 199 9197
154 348 12301
319 459 76703
344 458 7673
68 134 69410
133 395 73486
289 432 76940
306 441 81110
160 201 60508
133 435 84455
165 305 25260
221 223 60577
189 435 43957
75 206 54110
239 379 35534
1 207 19527
254 421 46080
453 456 37965
48 312 30367
88 350 35369
185 375 85667
108 412 83221
117 461 46085
41 223 42702
121 283 98911
81 100 70141
55 245 71330
109 379 95445
162 196 49077
80 466 100000
176 364 24921
47 360 35398
123 206 54027
77 122 1797
33 131 47367
154 440 65395
375 486 30813
216 451 2799
31 148 36455
270 452 6629
173 392 55620
9 139 32378
2 343 59551
217 265 15674
79 246 93189
30 251 46621
11 237 20719
65 279 59484
275 295 81969
123 286 6904
9 334 39231
167 349 96972
452 462 60100
434 447 33399
340 404 92719
218 445 1605
232 383 11760
111 274 43370
203 288 12667
56 477 63461
31 378 61179
331 370 1870
70 306 16286
355 420 84080
425 432 37826
136 474 34994
174 481 48554
77 356 15839
202 210 70978
45 347 23883
296 361 73
60 414 4978
77 137 86230
46 462 33635
345 440 3511
388 483 95111
181 464 80545
145 421 7446
60 204 56700
187 489 65976
192 308 41414
426 447 72682
386 424 59840
418 488 58110
290 419 79560
434 458 671
370 444 35659
15 49 48170
65 252 39552
113 242 99959
151 457 79532
40 129 92916
24 105 57648
155 340 61899
116 273 88528
5 180 64576
25 329 77711
196 489 90013
119 129 60992
20 425 33083
4 43 72343
173 184 64953
101 407 53014
356 359 92255
132 368 24105
3 8 36211
48 198 62435
376 382 20522
158 475 10803
142 187 79234
236 314 73804
73 77 86793
154 255 9219
269 449 2707
105 144 95765
243 340 31081
26 490 14126
198 247 35650
57 75 7976
196 210 52906
181 232 25292
263 336 79
264 490 44357
22 393 64252
277 433 16902
264 326 18815
65 459 11729
39 326 93573
105 188 3153
394 478 74125
233 368 85731
116 266 64557
188 394 12706
283 499 51440
256 372 34446
25 350 5997
217 484 53536
168 487 34689
289 355 82012
232 413 63912
82 135 93905
44 464 12804
122 491 38679
14 428 27382
135 414 17530
185 431 25341
178 228 96412
247 465 41499
189 299 16726
83 112 59751
48 468 56930
144 392 4399
77 448 87379
151 158 56108
63 271 36534
228 252 72819
215 349 49525
135 206 69008
11 138 17961
45 149 85064
96 279 63313
130 159 76329
23 89 53687
291 410 79081
385 477 1679
190 236 91482
168 223 77982
184 319 11835
65 284 70423
186 355 57323
92 221 82536
304 475 97224
149 231 452
187 372 95233
139 222 93078
42 177 68524
116 261 79251
158 240 39806
331 462 90693
214 332 34185
44 252 32494
62 212 76830
53 182 95304
77 229 16664
119 363 39751
293 398 77589
316 476 6738
211 382 99117
133 361 52065
140 458 32436
22 272 42443
27 46 93014
198 456 18077
274 316 97248
143 497 50362
307 311 98177
44 278 13282
314 359 86885
204 317 77389
362 373 18605
37 487 62103
41 355 8793
53 244 97630
240 422 49457
210 211 49867
125 189 34075
360 406 64265
60 171 61156
354 464 79197
11 154 22668
90 456 50472
32 465 1128
5 399 68411
52 235 99723
7 58 47506
9 369 51031
211 398 26311
77 116 71307
334 495 41913
245 276 24787
140 423 16208
89 500 54757
250 436 91809
195 474 6619
125 380 34592
320 349 64876
125 492 42595
235 311 33884
185 498 40869
30 389 29905
24 470 49860
121 137 72289
314 357 71119
309 360 46801
134 307 50713
64 258 39011
69 408 93682
256 323 5316
100 376 28798
311 406 69250
295 355 79663
290 361 58086
137 194 51726
16 23 22070
303 393 74262
39 97 71348
394 414 32859
226 285 29289
95 355 5561
410 414 54587
370 384 66140
100 307 10701
112 375 93204
63 479 99919
49 393 94705
243 495 32518
99 496 28399
127 401 54128
105 428 96229
262 428 90103
308 494 66745
83 324 58180
340 497 82883
390 396 18138
234 340 51875
93 204 9833
358 449 47460
157 247 30917
31 91 26819
71 222 72543
313 329 83987
20 215 35484
270 466 18095
382 439 87843
62 413 14457
66 370 86574
422 448 15289
21 399 97616
68 333 26759
79 391 15214
105 486 20011
62 374 42982
451 474 86540
265 349 20774
113 497 39155
207 474 9129
343 445 66523
72 154 64766
289 444 57455
277 335 15023
427 442 99879
172 199 71584
126 436 78359
47 386 83343
114 159 2058
201 218 54919
332 341 64253
80 428 5156
324 377 73115
71 223 51426
166 493 67139
72 460 29336
98 159 13879
5 177 46958
86 236 29407
233 301 28236
129 152 75996
348 480 8794
275 278 85449
260 341 68685
69 278 9767
122 229 15333
405 494 25209
34 410 47711
12 126 50921
97 321 76352
49 254 41287
45 239 71319
49 348 9082
208 349 87632
209 229 30259
362 422 86556
297 339 58928
264 483 47676
73 140 91514
309 478 29372
48 257 58865
30 80 23550
212 223 58147
171 328 93887
143 342 91543
151 286 534
255 487 84445
45 71 51055
258 380 92316
150 158 66563
59 388 6711
68 378 4236
396 469 61004
249 439 66453
304 383 48743
114 291 56616
30 52 97905
22 230 36247
115 325 23135
112 256 22614
46 455 50965
248 428 48346
358 499 59609
24 139 87047
315 493 46226
230 444 82069
1 188 90898
278 436 83157
407 478 55627
238 418 70294
333 404 50883
284 397 36181
192 315 20558
25 193 50247
354 432 58344
67 270 90526
52 311 54680
109 145 62582
244 273 90597
39 333 68783
43 372 67056
88 452 20623
48 224 77463
200 418 7414
88 244 5382
133 226 56599
155 465 42656
149 255 99834
58 463 49834
353 464 37297
11 140 34219
49 257 84215
243 388 9022
33 465 84100
380 430 19461
166 499 19803
110 477 98848
108 342 93877
375 460 48027
157 237 42605
163 301 88969
16 181 9866
241 259 57335
68 126 71462
312 355 7153
190 301 78606
277 478 27167
399 478 78243
363 466 83067
103 289 10811
309 427 98519
460 498 14526
79 331 81734
211 449 68112
117 124 57084
333 408 55676
86 192 78746
174 228 75575
131 334 37296
6 91 42956
26 354 39952
7 271 64020
266 393 13152
146 404 47516
88 266 36705
48 442 64816
187 300 95627
46 54 86148
226 317 51789
31 396 76062
319 470 5775
161 474 99436
52 210 68049
154 487 49134
409 450 8020
106 372 82296
283 367 59884
251 334 8448
60 275 60663
85 392 52847
133 150 69976
46 435 44390
215 390 27254
22 185 96785
224 253 84393
260 376 85797
215 397 83037
23 132 91433
110 377 10468
28 56 21044
266 492 40960
84 332 19012
17 396 66159
113 403 53034
35 334 94673
7 144 79888
211 478 18228
58 332 37699
81 323 2387
154 408 87740
155 225 43475
334 412 35178
187 220 16580
216 308 4694
249 406 47264
89 144 34890
171 280 5795
7 178 47299
356 471 93181
402 404 43143
315 385 27028
307 412 33680
71 302 35699
5 319 40602
207 420 74388
416 455 12130
206 446 55737
268 293 76690
141 415 85364
126 421 67931
122 315 49759
376 433 15409
174 424 94366
286 478 82711
48 411 50191
20 179 78388
16 41 36158
256 490 77510
207 492 11941
221 433 24994
154 156 25754
32 202 89849
401 425 62686
54 153 40915
25 73 39197
200 348 73019
40 406 53607
191 260 93937
207 430 49716
108 361 50846
85 139 11951
177 455 93791
210 359 56445
263 302 64415
261 314 72873
149 300 30728
377 470 24410
399 423 6121
296 335 5525
42 185 42504
261 385 55484
95 213 43208
123 356 62396
26 123 1284
7 97 77903
314 418 3098
94 420 40796
43 194 15841
189 249 75307
422 433 41048
203 397 59903
19 147 32854
22 302 57431
58 146 90268
66 260 89128
124 255 96796
83 180 19641
333 375 43778
344 356 45761
162 374 95810
141 481 21591
103 282 41351
243 332 68712
421 446 51079
316 406 29044
12 136 98838
84 441 6683
273 321 73081
265 375 6009
156 483 7750
51 306 18928
223 289 44696
86 143 92168
48 61 62770
45 159 53942
131 277 41458
58 398 89849
220 351 51925
59 393 94085
156 498 12016
75 246 77352
61 386 48495
109 415 14562
165 181 39555
32 236 51296
31 335 64340
76 303 90191
176 275 38487
375 448 99919
133 449 27334
420 449 42700
258 480 52462
209 442 5689
440 491 10929
343 471 92567
198 253 48242
13 75 63211
190 372 54279
5 448 27451
203 339 92577
23 91 21030
378 462 48309
297 342 93013
346 478 75134
35 355 43394
373 391 46147
229 482 54501
252 360 74700
155 482 80757
54 105 29134
101 431 69479
246 265 68138
329 434 79006
415 466 23569
69 320 69402
70 116 37240
240 475 46266
130 211 18772
273 390 53678
200 219 21237
387 395 89160
390 423 69293
95 135 40096
40 277 75646
69 368 80360
210 362 69321
179 271 61368
107 112 25936
25 346 97959
57 448 92584
315 433 17019
288 350 56338
216 377 73979
27 322 43197
341 403 94526
167 279 3355
33 269 18429
290 385 21575
332 446 17688
124 246 17571
221 263 99722
257 331 60057
228 275 15809
109 488 2799
201 449 45149
207 326 63931
173 238 42426
323 455 12910
129 375 95590
255 476 33615
107 324 56133
112 427 68101
35 445 76167
17 357 34013
331 448 58393
416 473 41776
210 391 3489
107 244 63936
219 444 9958
37 182 79548
126 449 2112
114 399 56732
86 131 41482
256 416 51832
314 450 93502
123 269 91821
73 413 77383
69 189 79034
9 275 58061
184 231 14659
180 311 19671
33 75 93787
222 282 96018
46 395 71467
187 421 89429
421 470 74500
373 404 82202
21 86 30024
160 195 32520
177 466 99826
99 375 81760
44 485 43015
115 310 43565
24 407 75465
94 396 61951
442 476 39823
78 419 67345
82 162 61285
240 276 2829
44 231 32533
426 439 34805
318 414 29018
46 206 14887
235 368 97512
97 425 48450
271 443 26515
113 137 34600
25 390 10963
230 259 70552
228 240 70328
345 418 5483
299 309 63566
198 333 76874
190 427 73649
36 227 42032
397 471 22407
3 98 64276
15 472 51352
63 105 20823
67 279 53519
395 407 24300
21 202 83364
344 409 76977
179 493 69878
56 484 47102
87 118 76044
215 294 65574
92 426 85512
31 304 71774
241 475 63949
162 472 69734
204 234 79478
69 423 46286
100 105 17488
91 159 76738
314 482 62746
110 259 19469
82 123 86815
230 489 20681
114 286 63103
74 97 56204
150 470 9868
283 479 67668
89 109 40587
425 447 75868
203 357 77734
105 205 17178
27 461 25757
15 112 6136
219 384 98749
450 483 55716
59 374 37583
106 301 70756
219 284 68540
97 204 66829
207 279 3883
17 364 53284
38 478 29310
183 336 48028
350 358 88377
219 371 67604
223 425 39087
140 438 21651
345 370 70708
16 382 60199
199 404 36433
52 75 66229
55 86 16977
158 341 40607
98 376 15968
152 212 46840
264 291 76174
226 487 60306
61 320 88379
215 322 34697
432 493 55074
2 331 33984
301 451 75805
123 210 22415
74 238 11579
304 347 44489
78 122 10348
221 242 53317
115 394 14434
12 41 32180
278 342 198
12 434 46099
40 430 6823
25 397 49234
241 401 29135
136 314 22275
142 250 80113
207 343 20601
323 404 78236
144 452 65087
97 155 45971
385 488 8265
85 261 32544
56 255 93753
5 376 77464
9 86 54160
113 231 78109
92 191 36487
360 402 65544
31 177 67454
131 314 71222
89 256 96334
174 448 31496
4 400 69603
65 474 69683
112 259 75229
432 469 13372
16 155 17919
193 378 67886
385 397 59202
219 450 37588
60 491 40058
278 409 23679
299 394 81844
64 104 14750
160 425 70252
262 332 51640
273 278 7123
273 402 32561
38 225 89825
195 305 18938
141 442 80510
333 342 63642
87 322 95237
11 317 13164
80 393 27355
160 495 28976
154 379 43365
190 278 19842
8 463 39508
187 225 79613
19 33 93497
21 462 50664
164 460 16907
135 174 58767
150 207 97193
39 161 90223
202 386 61709
37 319 7013
74 301 91015
405 496 65775
22 221 19686
279 427 1632
165 367 37665
150 409 56993
172 354 73624
5 285 11412
185 215 93745
276 398 97032
96 377 72065
52 137 90348
223 249 69604
253 258 19269
89 447 79258
154 361 64083
51 142 10672
30 307 77448
90 219 12985
349 370 26149
283 308 18203
162 188 66098
446 493 79714
243 364 82676
36 467 17602
36 229 46252
69 86 97264
222 450 11754
245 311 11608
181 303 60930
185 267 75423
265 353 46920
174 330 2168
8 243 49831
335 474 78913
148 156 87151
6 178 12574
137 264 10082
173 402 14399
253 262 7315
202 278 36482
339 352 63782
249 337 44441
79 129 50273
283 413 61423
102 113 3648
352 498 72111
80 358 88725
176 216 45840
117 441 9073
231 369 41453
202 284 62793
327 337 26271
347 428 31602
173 182 8463
35 103 25068
282 366 59708
187 485 12711
342 390 67400
90 302 11660
255 320 13850
23 308 5993
61 381 98373
182 447 345
116 349 67357
66 144 15434
234 281 43364
396 495 841
302 385 39845
18 146 38034
105 430 72308
61 290 71020
92 126 34026
140 344 95400
186 388 83594
352 447 20973
92 404 21588
162 312 12760
219 447 96743
51 132 2149
127 417 39912
170 276 41677
300 418 76647
11 301 3509
56 90 90173
221 399 19111
47 443 46409
156 442 11493
409 447 47846
170 395 66027
172 243 92436
145 218 9081
75 172 89137
102 325 31733
257 400 32641
160 181 42329
6 214 68922
116 257 32979
98 371 89577
93 484 94865
179 206 53424
26 443 84191
245 303 22192
179 210 28430
251 436 90582
4 349 50023
145 412 2201
87 142 8969
60 92 79343
252 477 88725
79 96 58240
48 223 95317
