1000 100000
55 872 145949
236 572 311967
31 1000 655822
397 691 777082
16 846 16994
64 804 741597
115 248 730001
71 114 199459
144 767 172191
495 669 762300
68 243 619441
654 727 417755
327 406 343424
406 562 264601
514 821 711510
69 617 743702
149 891 399873
117 789 497698
305 892 590478
160 800 657943
561 580 531383
42 919 724582
642 676 370889
220 954 677700
122 640 377222
410 479 486804
13 130 813305
386 992 420434
177 734 215600
216 818 299931
409 845 784943
217 646 650603
339 437 556904
434 958 837401
615 844 796179
852 874 856038
44 759 100478
415 828 122851
137 897 36460
43 925 921138
18 483 696248
840 897 59122
343 538 596007
513 546 776272
763 862 305560
183 817 171972
137 949 521339
409 459 295815
82 164 447288
230 274 593529
60 924 77885
163 924 726674
138 786 496772
435 461 815565
540 548 681682
20 676 546263
94 995 966966
500 760 104090
889 908 250749
199 884 46426
159 791 565857
534 980 740823
117 853 444225
381 428 53533
254 815 45766
179 400 610504
91 159 170575
10 602 886289
301 896 916365
581 719 3158
572 753 927159
530 627 408402
127 262 312738
54 176 267546
841 848 939357
493 924 631465
99 429 890829
253 629 386954
181 695 792504
139 190 561698
296 439 126058
157 707 159778
276 728 966182
355 938 788188
113 610 344219
608 783 239336
58 955 868723
497 508 536822
736 749 970776
488 916 303268
444 626 271888
64 246 515259
304 946 738705
403 872 952476
765 868 376433
515 672 394961
306 741 391947
922 963 774205
247 733 779246
640 983 247774
20 155 57686
642 666 505530
758 872 669263
97 844 389102
384 787 641129
435 840 624572
801 888 793686
225 820 511273
42 231 158627
409 723 97852
100 459 823608
588 629 357115
871 981 317743
860 979 888725
130 516 691231
722 903 226515
625 762 523173
259 697 55503
389 748 439657
148 721 385311
74 499 234386
84 535 828297
753 991 433729
569 822 562883
162 309 3797
101 368 999596
9 521 914291
389 707 807627
153 740 735583
161 893 117915
93 244 364550
234 751 718507
572 793 855740
85 914 400763
503 587 230088
238 446 928770
651 849 807052
108 971 172663
237 620 948462
954 962 430289
559 683 363398
71 290 210416
43 726 865796
406 986 518702
250 634 17830
434 641 199554
141 739 21667
39 58 7068
266 491 283887
476 786 534744
778 798 522804
238 505 883709
631 855 746731
133 904 550896
158 936 754114
928 935 119323
733 926 972523
17 322 90036
782 858 961293
734 824 86725
540 710 947138
45 892 646458
827 841 889995
488 911 499616
119 504 89576
232 900 163422
790 887 169086
572 935 529796
488 961 151938
165 884 384015
919 924 131658
779 877 556906
307 467 978886
626 878 399155
753 841 919061
693 749 876682
111 180 32396
706 851 7568
774 941 468490
13 553 322873
169 301 969921
396 715 801335
312 721 957844
783 916 870319
382 812 194485
5 11 677579
542 943 270658
742 957 242241
159 207 123316
423 933 955121
87 584 17555
381 398 793278
305 515 104927
313 491 552615
532 659 97704
635 766 869159
61 867 350268
313 643 721613
698 723 933724
418 499 827487
816 949 162514
499 813 819310
394 812 431971
729 896 337033
250 546 807189
89 873 388773
705 888 735934
84 681 113812
14 935 710005
977 995 525602
456 494 667075
477 765 292636
610 818 499681
357 431 346269
93 683 55492
82 971 684184
638 846 353810
209 620 934076
808 870 16337
739 769 216375
175 184 982
121 891 408839
382 648 867904
92 572 213108
543 823 144601
171 315 758090
121 262 278697
83 647 994802
445 885 656570
811 917 670251
328 785 198659
96 710 986792
432 976 472772
182 345 607608
189 612 648125
40 712 653329
325 361 333783
245 321 759677
85 364 498602
508 532 419452
425 940 226886
463 758 901302
130 638 78189
334 594 385946
700 875 275757
557 739 108443
382 791 942036
514 869 306573
400 910 811580
313 610 508042
679 775 987658
367 808 417982
323 771 713699
327 606 854404
375 455 506839
266 410 689154
15 618 320947
116 971 492715
122 510 432945
383 707 845318
210 806 152530
835 872 596354
186 864 87399
356 367 11607
108 361 242738
796 810 885324
677 917 160251
672 974 532758
331 643 841827
456 500 953249
552 965 969953
111 585 764098
113 536 415789
87 539 373102
570 632 659637
131 176 609969
19 853 820365
361 876 284343
192 367 13930
38 333 138795
135 501 22601
658 906 816779
214 744 675681
797 907 724295
134 366 278242
518 530 834782
519 907 230503
68 398 983088
604 731 947628
357 785 722022
150 862 592461
233 747 540633
608 869 411831
279 478 415326
483 534 735724
405 823 877780
387 906 585693
36 593 509057
500 620 356481
340 558 107196
75 691 842245
511 687 171178
724 993 93650
220 698 424810
287 464 605467
10 551 426590
311 748 123959
341 955 381458
424 633 733021
51 287 261175
631 891 674
403 680 55460
561 901 596146
816 922 671726
531 818 162059
247 307 203561
450 649 110133
11 597 926746
693 854 983141
82 605 300447
755 898 151832
376 547 639405
339 651 632524
159 222 80197
53 824 373181
398 751 499548
774 849 33326
506 819 635330
55 587 82667
69 211 258291
107 123 663805
673 926 393901
375 639 657834
325 895 284672
404 731 190110
479 960 68395
231 677 951940
133 511 167835
517 864 127870
20 415 975098
146 746 234489
54 606 367762
222 795 794089
192 547 985144
41 595 431704
277 873 399331
245 603 156145
279 376 566467
355 871 476386
82 223 497958
189 420 853374
465 698 893531
23 695 977238
95 260 228887
482 742 444983
194 660 744846
54 986 513714
470 690 258108
777 923 899196
620 841 166617
240 496 816810
172 262 237825
190 618 429825
591 792 84228
452 718 896181
231 857 512363
55 744 475686
99 771 931657
647 813 624777
792 886 653099
308 315 434936
347 701 469045
78 290 977610
493 998 875541
103 602 76807
83 363 961374
176 800 995288
319 483 408900
114 169 597122
332 398 172175
98 969 215460
159 667 400255
99 105 824080
586 623 534887
828 829 558903
501 817 790404
252 711 879491
166 957 699134
512 676 927054
590 779 105808
161 417 232953
315 675 449304
434 688 87987
644 834 355494
275 619 584037
44 226 527437
627 885 307427
664 925 847150
27 169 667420
294 898 317161
621 982 18978
21 417 978730
653 664 342810
251 279 595205
291 929 823779
494 627 439995
8 929 999603
721 798 602536
399 815 421779
231 855 886542
787 833 122537
133 772 597125
139 597 918967
87 954 340522
446 838 96237
183 987 270520
166 947 575548
569 966 494079
164 523 710162
31 654 314830
626 742 520058
742 959 316939
186 755 806155
149 462 914372
379 666 331431
408 947 669208
631 923 553644
36 565 590529
119 312 738192
47 343 67713
170 788 792518
653 981 385496
334 752 342734
65 262 890863
42 452 2090
942 994 949865
145 453 603882
104 646 486167
57 594 386028
227 743 207123
345 644 441786
4 739 741528
95 181 182811
6 818 869505
358 463 839585
430 813 195967
108 445 478629
39 566 877004
611 735 187474
561 614 451730
146 643 771125
858 973 641689
205 216 20659
867 953 738490
260 459 833402
831 969 515764
685 859 385606
603 969 609947
28 731 514014
179 894 84205
35 169 89823
614 900 900180
632 823 428224
90 745 443958
497 913 973369
249 291 750247
184 290 265545
71 900 152879
530 837 893379
11 862 345639
393 927 237724
395 773 579988
449 770 380878
641 848 802372
9 927 648528
178 655 345743
168 277 849779
35 561 564904
203 797 141248
43 226 337298
407 789 492026
64 167 17253
88 512 703855
936 998 967378
215 836 576217
795 855 835372
683 803 302574
133 160 862712
484 982 958877
425 518 60946
894 979 169721
666 936 740370
4 7 17938
777 877 466213
36 157 850717
59 589 23400
12 793 349925
815 903 992120
284 885 534874
243 855 587581
209 437 755756
327 985 579774
313 602 279111
245 700 88366
758 815 230739
254 414 892580
348 417 801178
55 514 652763
434 615 205103
10 918 595322
335 454 756284
370 487 288862
221 348 54283
664 908 816201
153 631 287233
166 690 924743
536 574 330628
7 441 455310
230 945 62619
617 802 190245
709 796 881465
847 991 994121
277 495 714501
587 890 423492
349 393 343492
885 924 463937
20 76 316362
315 988 771203
180 245 563504
392 985 104255
640 954 496736
193 933 708816
261 422 716508
377 588 79830
600 780 317932
484 914 63354
120 663 887469
259 456 992369
208 871 154093
229 936 485808
461 570 518447
326 821 212497
702 836 513041
683 700 925221
586 792 391969
733 925 407408
541 718 944393
207 762 304931
235 457 899626
256 560 928238
277 309 521826
103 444 815212
257 643 647029
162 815 681789
563 871 353179
292 585 469967
259 878 422169
42 866 125235
437 670 952102
333 886 455846
329 771 860487
429 842 418769
809 813 341347
99 212 417117
456 481 580555
524 973 878387
352 639 665108
284 877 822214
114 687 575865
809 831 345371
15 886 34599
699 719 838662
200 420 184033
560 593 672232
274 911 474652
877 901 32817
90 278 707123
460 683 842013
644 827 140953
568 616 968003
2 618 445823
335 740 716892
124 886 598838
159 266 633870
277 519 633967
495 902 52115
469 922 775469
316 516 530757
398 858 919653
353 908 397969
123 312 193718
162 751 147469
652 964 491752
84 813 536193
532 564 110554
851 1000 95615
174 301 966148
615 950 257877
700 973 27740
135 703 489280
133 365 585409
818 969 665877
234 685 985399
452 501 464231
530 984 631688
602 934 807723
194 429 684390
60 160 412265
730 850 901990
287 781 159736
66 393 760538
91 300 81672
11 89 230427
272 534 229406
164 446 468874
306 998 302035
347 481 862000
64 653 374481
278 944 164882
353 451 265140
972 989 113261
411 584 840550
655 682 990013
470 818 914412
513 543 584591
278 737 652678
403 693 46223
427 558 319398
588 750 781152
22 956 280022
174 716 952235
475 804 156566
452 877 930780
260 836 798859
519 840 139024
175 945 569399
389 419 97465
249 600 853233
279 292 526138
56 437 362484
304 907 680385
369 829 854592
622 843 71019
719 832 311138
169 193 980002
783 917 34280
307 829 13287
210 695 247339
47 925 982495
361 991 731514
361 729 757827
172 334 580351
879 969 529442
197 477 561495
779 843 507248
904 990 222833
229 786 993985
475 567 758442
218 779 245902
367 465 286888
307 408 438794
321 425 616474
255 576 302323
2 319 191028
104 122 583400
148 966 49342
270 718 693308
96 556 135
131 924 925371
789 903 409574
69 172 244095
754 853 418960
541 901 478567
171 810 137068
190 670 572650
289 611 672849
643 937 167821
558 784 860782
215 259 234872
252 965 704508
169 570 237858
258 691 810704
309 448 805762
679 850 894473
469 881 721182
20 810 246440
297 707 703122
317 585 959366
95 712 364124
306 309 694421
322 558 817445
99 780 951397
13 365 493991
246 443 507627
235 383 440440
528 774 337256
671 715 735168
425 772 42852
211 523 162574
442 563 800312
224 341 128567
480 775 241915
621 714 326396
599 883 374085
654 664 916615
219 339 400852
119 137 306291
162 612 626145
218 245 316776
29 613 631714
405 483 651510
146 886 103181
801 960 227568
7 583 182211
149 669 48077
191 253 567472
776 947 421310
596 928 896458
408 448 840280
129 220 828762
365 572 726458
100 384 834847
210 323 953532
25 415 210304
55 206 699665
187 420 419419
358 644 16334
20 976 352968
382 837 981004
324 419 155300
598 610 40448
254 623 973248
828 915 248640
80 308 904862
318 954 967569
129 464 566333
226 557 13741
360 823 206963
166 966 865086
797 894 468347
274 976 727993
283 795 232106
72 953 155691
559 719 821045
433 499 520500
586 739 584820
117 382 314874
632 742 694966
585 869 434936
296 332 145441
144 248 562827
227 993 312615
144 499 733095
185 612 542772
233 816 206156
299 783 800463
30 582 269580
745 764 587613
224 555 212273
378 995 805680
209 759 386922
495 554 468705
773 996 395001
493 869 863234
88 222 726042
215 648 949789
704 790 492505
563 864 755694
126 914 552126
614 899 648869
335 774 241615
24 445 595191
269 517 944645
738 879 169922
20 410 139906
860 934 97841
274 309 493521
402 964 89736
25 736 368479
89 439 777787
788 796 710758
71 999 36740
307 424 649374
243 692 251676
276 931 891588
176 716 52469
828 956 84559
526 631 971133
73 665 403078
511 877 682688
22 359 966617
59 744 613962
165 255 250895
112 432 116166
156 300 726217
13 645 768580
513 873 582326
816 818 812464
102 417 892151
760 847 505920
652 924 102413
355 609 943153
504 879 321342
103 479 684942
199 483 449233
402 434 644680
335 855 3724
463 962 826397
351 567 852221
596 804 296433
124 833 889704
924 999 331798
482 501 355531
479 939 866459
324 526 357521
876 908 119016
64 196 402721
502 759 503695
57 570 438517
173 235 769456
375 838 103141
69 438 283949
385 570 498896
79 258 441840
464 526 798958
95 470 848416
458 633 860257
98 320 856111
540 967 352736
104 603 57703
213 364 914807
138 321 323421
399 609 861102
281 604 441661
299 813 194115
90 414 957615
79 245 704178
233 300 580252
161 282 752629
445 492 517769
325 934 962831
305 740 105271
100 571 105635
607 795 410167
76 658 195990
476 837 791596
11 314 903921
539 661 73623
752 875 644237
282 735 709699
456 602 989064
534 824 876673
366 659 490785
97 728 537759
972 987 971516
388 859 627351
85 815 940881
226 893 858180
39 771 223059
36 70 576718
605 622 773510
231 868 741717
139 327 357710
13 50 825278
146 985 756799
406 546 82057
155 970 271364
876 941 148933
403 651 240963
508 722 525054
201 685 161777
86 478 767793
60 558 621914
460 900 801625
291 320 602339
356 803 137541
56 441 262337
359 499 172797
459 761 441950
164 911 524347
372 575 148904
468 674 892774
213 317 288023
217 603 418776
344 501 187657
843 975 684976
639 688 116457
825 963 821565
6 533 120749
125 574 879327
136 171 435323
115 581 383907
221 810 935168
81 415 326830
136 879 376956
615 961 825610
18 605 125539
53 448 263193
487 877 656499
424 651 143336
103 108 16513
177 579 556595
33 664 539331
307 404 758298
851 936 364770
236 965 516882
198 749 450419
737 793 451330
351 516 780411
649 800 454038
88 462 885608
679 857 753868
301 415 521483
1 722 808468
811 820 673472
230 300 246110
398 829 159113
395 837 190566
272 465 853697
694 805 14191
246 602 247587
151 924 975609
338 811 987104
783 942 685713
30 690 252706
362 840 532991
492 699 688636
3 367 345206
198 337 885252
395 746 957090
323 538 314956
856 920 304122
125 990 184024
66 752 376936
287 636 353327
167 641 158396
2 717 209616
417 542 490542
188 811 521433
146 313 871978
401 794 187147
88 877 264612
51 654 30729
123 284 322116
709 900 827902
6 125 794287
97 180 497736
340 623 34917
658 743 486563
277 656 144329
301 452 856393
466 659 516572
576 611 843405
395 797 726059
329 599 775438
339 653 908812
112 979 116347
38 769 273676
127 510 68996
281 428 688663
438 889 841746
357 641 948546
347 931 398787
122 986 440647
47 481 547891
44 814 176839
676 827 566646
876 928 139313
379 978 804615
30 167 766696
58 897 28964
677 869 650995
249 626 392240
505 821 825285
364 732 404687
261 435 219759
103 248 704866
507 655 247551
356 916 811599
554 754 645233
95 582 936959
516 923 107758
210 967 418103
17 919 840738
448 629 368126
353 551 897951
221 550 466118
303 840 237772
708 924 177841
541 963 236433
368 909 652793
537 585 214382
718 764 954687
148 274 787574
346 979 218948
732 975 940817
449 721 683821
147 276 24458
200 869 561042
267 638 868060
83 170 116176
381 572 710521
491 527 149174
350 964 21912
114 405 86904
351 549 369662
249 691 604101
51 546 263810
544 783 980149
662 964 236995
211 393 964255
361 905 956008
30 172 783402
408 496 263028
576 758 95028
44 501 359963
572 633 679187
65 724 297438
497 968 496815
322 653 169517
500 541 912150
68 316 535544
206 283 48587
109 299 760102
80 218 925771
360 928 538055
137 760 603610
621 759 129542
554 942 980439
22 614 159095
411 859 962581
156 803 486702
470 990 395677
505 952 885829
728 756 285303
55 282 981664
405 766 722146
209 941 377272
282 697 53691
52 902 168462
808 957 222569
843 922 289970
426 691 266333
391 858 656996
266 860 733393
163 927 789683
114 284 901982
646 871 705371
49 206 124487
163 330 316886
583 710 742579
523 777 335580
209 681 328711
627 826 149072
540 826 358739
104 176 634764
419 569 393312
439 859 211815
621 954 472181
540 875 147950
898 919 999234
436 681 70653
10 996 271072
361 636 760297
491 627 269787
619 828 442354
327 331 481007
582 627 75979
894 913 814196
18 158 591499
60 333 999855
973 991 245028
540 662 72473
441 517 448135
95 534 832306
222 913 962844
217 840 858196
93 543 896028
170 555 364207
41 104 844981
534 659 612806
695 779 751564
212 940 884157
624 842 899898
32 846 968826
742 948 75867
102 834 869356
741 882 97594
540 772 130738
52 462 582985
844 851 563726
255 275 305493
327 415 16684
297 710 4529
2 613 394765
347 454 862421
678 903 480217
264 625 103025
43 314 251136
312 719 42595
176 282 570889
574 683 762756
333 924 306386
86 679 500915
443 694 580538
47 750 937694
890 958 520788
457 995 306997
275 297 654324
807 872 138325
276 601 81684
574 592 857050
502 651 633312
57 520 224902
138 325 763203
194 840 452260
20 119 633336
500 721 139751
470 613 425605
129 288 509533
407 863 797062
59 785 593890
399 654 558336
322 455 288430
173 459 456023
526 688 335753
102 510 586043
190 301 683498
483 796 142993
739 804 655499
602 911 701567
614 733 118866
399 408 402750
43 203 666901
154 384 260440
414 892 217271
767 983 604449
302 517 26697
742 805 690811
699 954 611188
326 422 894120
437 721 673267
625 659 3292
278 295 206538
788 832 482562
429 686 50551
309 939 850357
787 986 581355
361 576 636276
706 985 743987
234 847 272799
861 863 354958
494 769 749237
567 963 192711
428 869 108276
154 249 700814
824 932 722272
131 711 477050
624 976 437285
7 749 683345
491 786 195330
391 905 509621
517 531 280543
307 359 656417
248 377 33753
369 474 95343
506 927 720819
214 688 875014
455 572 655365
436 946 81627
357 404 121466
630 790 122372
728 936 459863
501 950 736866
56 100 612251
326 776 844693
319 681 570096
11 623 694829
203 356 39932
705 990 246000
160 756 42522
76 398 386052
12 132 580772
256 578 697457
133 452 200338
807 913 772469
676 811 351107
325 772 845909
370 836 130789
535 670 936290
722 894 389919
266 823 47220
510 883 962880
386 537 145140
694 710 864186
767 873 402702
13 810 999826
158 830 56882
517 952 420659
15 278 625855
17 426 392105
587 676 90951
217 469 867543
57 165 23170
189 863 19873
399 618 877409
495 765 872145
592 914 98946
295 760 857820
137 505 495289
300 762 805459
32 512 686284
201 572 422670
19 611 423785
322 417 184065
181 474 776103
222 322 77847
694 746 940904
431 988 830316
505 920 50848
24 263 252589
126 744 570267
99 997 952638
292 297 944443
396 603 548391
768 926 660022
372 855 542805
308 537 175535
291 446 52481
940 985 734405
462 622 523010
576 772 488860
285 695 329941
357 381 66373
496 761 137566
692 867 270335
968 999 642129
403 594 654164
422 685 214028
160 352 298447
298 444 933052
46 347 309414
484 834 147820
146 270 569633
582 636 936911
72 534 321497
60 745 293545
281 511 233296
200 764 540780
344 967 962913
2 122 823652
508 924 6426
115 191 521888
812 964 975485
729 909 913320
170 969 597525
132 166 603211
750 764 409163
29 949 23359
527 724 114996
268 881 621308
198 775 711422
156 312 478888
317 538 341136
362 701 519318
17 874 326120
351 944 256702
244 819 696334
455 511 895049
51 652 159894
96 885 169052
237 961 658154
834 919 964917
96 493 998541
323 388 67415
223 918 855648
32 66 661239
815 994 232955
723 910 897843
209 580 361896
579 891 167295
85 816 443792
481 759 371368
676 760 672240
84 456 6899
16 116 346094
461 596 129777
91 691 192856
103 651 518727
211 849 817622
651 847 622160
273 337 92588
284 843 915483
489 600 697038
322 526 300667
193 830 888198
302 915 809272
73 654 71579
342 826 203103
430 625 622941
10 513 171639
307 856 542420
34 826 816313
270 531 590361
36 814 764941
81 902 298449
555 620 178797
849 896 348300
445 631 476234
188 881 838764
181 687 609374
431 802 285089
569 818 648415
615 632 237939
636 865 106367
438 964 426219
210 460 339565
65 494 364584
253 495 19460
202 461 332192
824 879 507905
95 103 79549
628 983 552414
615 941 247165
198 679 187454
435 802 764245
342 779 18096
329 681 430490
174 454 652678
437 803 974430
93 986 461664
481 527 98041
250 301 399546
598 710 341693
707 753 412680
303 403 286948
273 343 818264
428 954 315791
23 953 131655
105 195 787338
13 198 801763
532 845 932843
76 671 464757
202 387 862071
783 803 997359
279 498 603704
193 877 176413
161 789 709369
67 187 997163
683 714 51225
701 961 493989
211 798 371107
216 403 553257
37 746 372715
141 550 971385
887 975 646332
58 886 899712
212 399 27260
573 790 89926
558 897 918473
101 592 587808
553 821 409455
575 976 444285
542 896 327973
182 579 878224
480 880 597945
474 999 117256
59 553 392997
393 963 42615
82 651 62877
22 624 600815
761 948 451880
32 235 338174
430 555 939778
116 864 495935
340 392 625849
92 936 964588
734 831 610823
359 388 660354
152 669 615536
435 451 678372
96 622 618137
314 811 349951
336 730 159564
469 900 460305
531 972 864232
568 951 70294
111 791 421125
37 591 765564
593 822 637532
77 688 731145
499 683 945268
403 476 1042
86 278 778295
68 763 222420
184 660 213414
347 378 674196
2 197 901189
412 789 929935
617 843 226571
320 392 676319
550 696 35931
3 429 150775
360 729 81395
464 784 557484
333 919 908711
85 574 458166
215 341 356849
746 886 269626
84 295 378639
582 846 931273
192 924 229243
65 468 998871
669 814 973137
341 753 340989
739 907 732205
445 485 189999
792 881 343833
131 373 176096
78 674 265382
297 357 341045
571 1000 538878
21 59 764070
363 561 429340
79 102 188485
467 875 39320
107 420 376488
446 631 127690
107 438 358590
656 705 404254
420 945 551803
314 526 993691
364 648 994954
710 809 393199
177 612 528273
182 749 905545
303 955 516742
137 310 895769
659 908 974439
254 324 913308
434 970 674800
130 953 97846
499 535 541301
50 760 367568
509 993 745485
473 605 630026
280 357 33855
184 258 800320
17 178 571794
816 877 913113
359 864 418587
516 917 308767
91 493 374796
227 498 18722
107 113 314332
642 810 983363
153 743 183847
144 898 225097
460 781 780814
33 995 487460
324 699 420754
350 653 144731
58 457 482930
556 869 659789
203 404 703709
195 690 861830
740 931 380648
300 903 911915
69 556 443937
60 368 385068
820 864 984600
294 726 27048
12 882 604631
90 469 478220
68 292 521365
225 263 798594
333 363 330576
293 784 823196
327 361 39305
340 738 681540
366 906 538609
736 887 655434
50 381 235491
592 926 500867
750 884 520721
62 76 368212
254 984 330768
278 971 646530
745 821 141049
6 815 935745
84 183 180140
65 833 286102
418 478 71020
260 365 327268
32 311 447462
289 776 883855
134 841 648715
157 546 564140
109 765 101331
252 499 714281
361 550 846315
687 851 414678
330 345 769747
754 909 618463
386 509 588537
404 989 5390
351 877 91432
266 895 962671
311 325 260303
120 815 438362
28 858 521035
263 508 683666
437 754 455681
160 704 760657
65 585 14284
625 748 293838
825 972 790445
901 903 545532
438 652 954512
243 950 148947
355 566 827106
617 771 238822
150 496 981986
243 933 55941
88 694 80675
288 376 817750
511 883 660536
101 949 420975
261 866 750353
363 762 6907
361 972 618140
23 512 316317
19 589 175378
617 696 727602
512 893 775113
85 320 23222
12 797 47791
291 899 454200
736 774 276025
242 349 235403
169 753 171703
127 720 406614
712 796 282474
251 355 301266
128 662 92411
239 842 196203
767 971 964182
316 361 405170
319 484 660520
465 912 795576
143 591 846152
39 67 954866
460 710 122025
525 903 301836
763 777 452380
36 243 311593
438 626 923196
84 557 415701
235 381 757766
178 377 908363
107 280 642067
209 963 555670
217 507 977023
208 622 753149
394 401 980428
5 641 905496
542 975 541900
728 953 684024
339 829 406113
823 982 182846
368 883 870874
187 964 266988
20 465 208582
165 550 429712
222 293 941116
473 659 305327
541 610 386765
521 685 822293
186 773 859243
487 885 628653
420 718 23818
853 937 654033
619 843 939571
375 406 637769
659 990 503220
141 196 265160
114 980 968179
81 963 922009
436 779 831970
45 679 847055
2 771 336952
333 752 978986
833 905 207161
141 782 404056
21 779 313891
551 808 422748
366 756 850222
455 861 724587
574 852 144259
891 927 166444
107 307 963088
77 939 758288
211 390 76567
384 704 559715
171 284 56177
207 294 20833
325 905 137988
530 697 496784
856 944 335034
52 787 772202
434 625 250198
551 964 5343
634 643 416994
3 406 319067
721 876 832152
266 342 137588
247 412 331318
238 258 777460
91 565 423929
536 858 818028
410 946 369814
61 637 751460
203 782 160399
123 815 160355
32 648 883665
60 749 416329
841 916 805276
287 365 799511
148 798 48
612 863 869520
270 900 284023
492 681 151720
596 843 37250
378 716 508386
73 465 480200
352 643 141233
116 593 405372
243 669 891473
437 881 203719
33 584 95562
30 216 5655
558 994 952145
78 828 548420
245 921 768662
860 892 742280
605 808 71238
86 334 241704
523 787 659309
425 501 942549
160 806 55193
356 437 966038
384 761 727038
479 667 391251
125 266 54257
210 593 120819
842 986 333745
69 942 416073
424 623 251997
346 806 610062
774 856 888985
167 510 902986
616 884 209903
550 958 878751
711 759 430387
97 347 795105
859 973 891499
289 517 217386
139 395 591643
49 485 195347
692 719 32318
35 307 887601
778 917 530625
241 777 646293
645 801 505117
592 784 45310
548 992 3472
170 552 788008
625 654 224890
533 589 547310
85 898 86921
201 407 834275
210 879 311656
153 757 380775
291 754 249468
68 357 573119
63 504 148974
255 360 656140
69 421 474354
698 887 972066
325 850 105608
226 596 974282
10 687 58283
198 429 360415
44 260 72834
284 650 4751
70 928 905721
362 658 18899
536 706 521277
272 536 181041
172 860 709615
546 876 869090
590 810 152976
218 972 651911
706 753 172211
282 948 160219
524 800 186413
615 695 534948
228 556 677522
520 542 658362
449 905 513985
357 432 915087
178 506 784783
47 292 885672
55 833 351095
567 882 33626
292 783 303986
95 321 51872
378 772 541693
330 734 954288
203 600 118336
747 821 30421
62 145 503348
464 469 471969
691 896 451471
303 563 721564
217 668 476859
555 772 874502
113 581 862897
468 859 476831
401 530 58380
4 216 851480
579 890 273974
11 948 803072
486 507 177897
388 623 951785
776 885 834589
159 687 383866
193 743 338349
818 838 903102
172 580 101254
289 791 517052
169 676 628965
414 974 359870
413 720 261793
242 540 5889
604 752 89671
227 888 533300
133 443 700034
92 325 74506
185 580 552863
711 991 920314
147 999 615174
26 195 968983
641 790 976391
330 869 228712
737 888 313903
351 828 508764
241 880 941971
327 709 83294
51 241 748657
387 832 527082
378 900 855848
202 643 426426
134 883 99197
27 526 688100
265 464 500892
343 498 360786
534 616 354053
30 272 487084
799 937 386370
171 970 683278
137 511 449825
195 842 747701
436 485 868249
402 791 141223
174 590 794959
378 696 350051
167 242 241480
83 879 62974
387 933 667441
15 822 139869
418 509 737307
315 679 74332
375 539 379205
240 645 336257
239 488 717334
119 321 468751
60 699 811282
425 798 398898
300 610 980049
1 240 88605
484 981 376042
17 110 835239
819 909 175521
748 986 260973
164 700 243177
62 781 482494
342 721 142352
167 710 114818
182 338 567206
385 827 203906
491 554 403656
167 389 907075
859 992 748836
259 921 494231
265 466 74117
181 784 344186
176 714 369168
509 716 423607
387 572 123197
125 491 957659
104 777 227360
499 631 216094
490 971 877946
540 637 160953
679 960 129332
3 65 563889
531 975 180407
530 695 324192
831 834 691816
369 895 426412
196 561 839052
525 621 595177
388 968 121524
747 864 961035
110 296 725672
257 502 370163
119 234 640326
143 995 406156
687 735 166425
702 893 539225
644 854 500406
500 640 563134
458 488 718586
766 920 697629
264 878 755630
60 520 580831
524 959 961179
15 562 377039
45 686 51888
636 746 336649
579 631 600740
270 856 11337
672 811 348007
401 785 71831
410 664 582823
662 821 604461
535 744 556180
350 640 642485
598 982 144149
20 774 482859
187 402 577788
531 837 820226
25 931 15591
622 786 412833
120 346 831001
62 699 425606
796 800 822172
75 761 614235
840 958 204437
888 923 957800
1 834 846887
909 959 722936
173 266 839692
66 968 676708
518 608 24410
90 92 378884
46 516 766865
204 237 837557
473 505 273808
452 713 82332
779 804 758447
326 381 441733
677 703 357273
115 537 855364
528 939 307848
394 979 773222
782 900 578998
211 896 857169
320 881 211654
771 818 890489
76 752 339456
289 988 367436
318 483 867345
205 452 706022
383 416 756126
347 844 473813
304 975 724078
576 681 646726
123 320 740744
771 893 345060
268 737 238057
58 770 258880
248 260 233612
139 572 660490
135 630 681944
261 610 111364
302 911 882183
587 921 366893
52 963 495776
861 993 403592
81 480 907415
713 797 861007
271 848 309708
229 493 409257
252 751 991494
288 655 822536
65 497 109299
529 655 189437
502 630 4276
556 731 510219
123 576 784433
93 190 515557
181 376 796885
191 656 44260
179 830 990891
310 595 9895
326 554 898288
224 519 32667
665 703 904450
614 784 31677
197 239 672648
561 855 257574
36 853 504461
37 361 622897
381 660 753434
693 994 197933
109 911 667171
150 195 389848
680 962 259334
465 592 706695
168 656 698311
34 203 632075
167 420 151666
8 859 19500
373 873 311442
64 615 373701
494 841 206128
432 956 118413
159 825 816597
441 568 347092
268 738 520028
184 195 380577
539 605 408223
183 441 409762
56 68 768272
173 874 753597
536 659 203587
440 719 102378
206 726 386344
783 965 519852
173 674 989216
67 360 617674
74 475 970026
428 939 141985
323 414 247530
668 899 304105
523 547 255646
129 763 360319
888 911 736343
79 413 483430
584 999 333004
872 936 723984
217 253 407429
409 643 794342
727 836 636053
250 659 471606
815 928 83386
629 724 130840
90 757 428893
20 564 223576
742 955 857185
563 965 482190
14 459 302292
126 211 205569
44 175 468418
479 601 204090
3 502 497091
848 960 512687
213 457 603546
345 690 580708
336 864 874390
422 894 641576
24 543 839168
129 693 86343
102 148 75184
80 966 674099
355 881 493232
774 808 887757
671 763 192020
163 873 760836
314 636 838701
956 961 108097
5 674 517839
72 195 802185
531 779 466886
475 928 864018
314 466 547960
338 841 660126
